dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
41537,60,0,0x0002,0x0014,0,0.000027902,64240,0,0,35848.7521367521,0,74,0,54,0,0,0,0,0,0,0,0,0,1935832.61538462,TCP,0,0,1,1,2,74,54,0,2.78949737548828E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
40959,61,0,0x0002,0x0014,0,0.000036198,64240,0,0,27594.1052631579,0,74,0,54,0,0,0,0,0,0,0,0,0,1490081.68421053,TCP,0,0,1,1,2,74,54,0,3.62396240234375E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
52714,62,0,0x0002,0x0014,0,0.000008184,64240,0,0,123361.882352941,0,74,0,54,0,0,0,0,0,0,0,0,0,6661541.64705882,TCP,0,0,1,1,2,74,54,0,8.10623168945313E-06,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
58775,63,0,0x0002,0x0014,0,0.000061044,64240,0,0,16384,0,74,0,54,0,0,0,0,0,0,0,0,0,884736,TCP,0,0,1,1,2,74,54,0,0.00006103515625,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
21807,64,0,0x0002,0x0014,0,0.000078707,64240,0,0,12710.0121212121,0,74,0,54,0,0,0,0,0,0,0,0,0,686340.654545455,TCP,0,0,1,1,2,74,54,0,7.86781311035156E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
58580,65,0,0x0002,0x0014,0,0.000069139,64240,0,0,14463.1172413793,0,74,0,54,0,0,0,0,0,0,0,0,0,781008.331034483,TCP,0,0,1,1,2,74,54,0,6.91413879394531E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
64987,66,0,0x0002,0x0014,0,0.000070601,64240,0,0,14169.9459459459,0,74,0,54,0,0,0,0,0,0,0,0,0,765177.081081081,TCP,0,0,1,1,2,74,54,0,7.05718994140625E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
11005,67,0,0x0002,0x0014,0,0.000116837,64240,0,0,8559.80408163265,0,74,0,54,0,0,0,0,0,0,0,0,0,462229.420408163,TCP,0,0,1,1,2,74,54,0,0.0001168251037597,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
35644,68,0,0x0002,0x0014,0,0.000142906,64240,0,0,6990.50666666667,0,74,0,54,0,0,0,0,0,0,0,0,0,377487.36,TCP,0,0,1,1,2,74,54,0,0.0001430511474609,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
36012,69,0,0x0002,0x0014,0,0.000103183,64240,0,0,9686.6143187067,0,74,0,54,0,0,0,0,0,0,0,0,0,523077.173210162,TCP,0,0,1,1,2,74,54,0,0.0001032352447509,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
20605,70,0,0x0002,0x0014,0,0.000062457,64240,0,0,16008.7938931298,0,74,0,54,0,0,0,0,0,0,0,0,0,864474.870229008,TCP,0,0,1,1,2,74,54,0,6.24656677246094E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
20709,71,0,0x0002,0x0014,0,0.000999843,64240,0,0,1000.07248450167,0,74,0,54,0,0,0,0,0,0,0,0,0,54003.9141630901,TCP,0,0,1,1,2,74,54,0,0.0009999275207519,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
55946,72,0,0x0002,0x0014,0,0.000037611,64240,0,0,26546.2278481013,0,74,0,54,0,0,0,0,0,0,0,0,0,1433496.30379747,TCP,0,0,1,1,2,74,54,0,3.76701354980469E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
39788,73,0,0x0002,0x0014,0,0.000091821,64240,0,0,10894.2961038961,0,74,0,54,0,0,0,0,0,0,0,0,0,588291.98961039,TCP,0,0,1,1,2,74,54,0,9.17911529541016E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
34691,74,0,0x0002,0x0014,0,0.00004863,64240,0,0,20560.3137254902,0,74,0,54,0,0,0,0,0,0,0,0,0,1110256.94117647,TCP,0,0,1,1,2,74,54,0,4.86373901367188E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
14232,75,0,0x0002,0x0014,0,0.000097411,64240,0,0,10255.02200489,0,74,0,54,0,0,0,0,0,0,0,0,0,553771.188264059,TCP,0,0,1,1,2,74,54,0,9.75131988525391E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
45779,76,0,0x0002,0x0014,0,0.000076052,64240,0,0,13148.2884012539,0,74,0,54,0,0,0,0,0,0,0,0,0,710007.573667712,TCP,0,0,1,1,2,74,54,0,7.60555267333984E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
31828,77,0,0x0002,0x0014,0,0.000259423,64240,0,0,3855.05882352941,0,74,0,54,0,0,0,0,0,0,0,0,0,208173.176470588,TCP,0,0,1,1,2,74,54,0,0.0002593994140625,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
46044,78,0,0x0002,0x0014,0,0.000056475,64240,0,0,17697.4852320675,0,74,0,54,0,0,0,0,0,0,0,0,0,955664.202531646,TCP,0,0,1,1,2,74,54,0,5.65052032470703E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
51471,79,0,0x0002,0x0014,0,0.000056516,64240,0,0,17697.4852320675,0,74,0,54,0,0,0,0,0,0,0,0,0,955664.202531646,TCP,0,0,1,1,2,74,54,0,5.65052032470703E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
48310,80,0,0x0002,0x0014,0,0.000077184,64240,0,0,12945.3827160494,0,74,0,54,0,0,0,0,0,0,0,0,0,699050.666666667,TCP,0,0,1,1,2,74,54,0,7.72476196289062E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
46278,81,0,0x0002,0x0014,0,0.000064991,64240,0,0,15420.2352941176,0,74,0,54,0,0,0,0,0,0,0,0,0,832692.705882353,TCP,0,0,1,1,2,74,54,0,6.4849853515625E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
49591,82,0,0x0002,0x0014,0,0.000097863,64240,0,0,10205.1192214112,0,74,0,54,0,0,0,0,0,0,0,0,0,551076.437956204,TCP,0,0,1,1,2,74,54,0,9.79900360107422E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
47878,83,0,0x0002,0x0014,0,0.000012073,64240,0,0,82241.2549019608,0,74,0,54,0,0,0,0,0,0,0,0,0,4441027.76470588,TCP,0,0,1,1,2,74,54,0,1.21593475341797E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
14079,84,0,0x0002,0x0014,0,0.000063448,64240,0,0,15768.0601503759,0,74,0,54,0,0,0,0,0,0,0,0,0,851475.248120301,TCP,0,0,1,1,2,74,54,0,6.34193420410156E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
7933,85,0,0x0002,0x0014,0,0.000075461,64240,0,0,13273.1139240506,0,74,0,54,0,0,0,0,0,0,0,0,0,716748.151898734,TCP,0,0,1,1,2,74,54,0,7.53402709960937E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
61798,86,0,0x0002,0x0014,0,0.00003192,64240,0,0,31300.776119403,0,74,0,54,0,0,0,0,0,0,0,0,0,1690241.91044776,TCP,0,0,1,1,2,74,54,0,3.19480895996094E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
