dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
80,1,0,0x0018,0x0010,18.7761908,0.0000433,64256,65024,0.257662732968987,0.207247550052227,0,234,0,74,3.7971529996,0.00003745475,62.3278706512553,3.17437399583333E-10,7.4896651184235,1.78167729845596E-05,5196.5,0,27.7245100674631,14.0928334035514,TCP,200,0,5,4,9,538,272,19.4052121639252,19.3005900382996,107.6,79.1327997735452,6262,68,4,16,6.00814819335937E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.629752919,0.000014045,64256,65024,0.259648395933693,0.20884772746859,0,234,0,74,3.7677203706,0.0000588195,61.3579680069395,1.231088327E-09,7.43116217063291,3.50868682985529E-05,5196.5,0,27.9381674024654,14.2016454678641,TCP,200,0,5,4,9,538,272,19.2568106651306,19.1527101993561,107.6,79.1327997735452,6262,68,4,16,9.918212890625E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.475951765,0.00000486,64256,65024,0.261579181881782,0.210433087216211,0,234,0,74,3.7377407074,0.0000427175,60.339971864213,1.33368256566667E-09,7.36925876040404,3.65196189145871E-05,5206.2,0,28.0936041341034,14.3094499307023,TCP,199,0,5,4,9,537,272,19.1146709918976,19.0084176063538,107.4,79.2564403271642,6281.58333333333,68,4,16,6.98566436767578E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.335901354,0.000012263,64256,65024,0.263650386255651,0.212088483384604,0,234,0,74,3.7090514948,0.0000677915,59.4315285507186,1.441425399E-09,7.31357475490931,3.79661085575016E-05,5206.2,0,28.3160514838569,14.4220168701531,TCP,199,0,5,4,9,537,272,18.9645085334778,18.8600528240204,107.4,79.2564403271642,6281.58333333333,68,4,16,9.72747802734375E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.180092477,0.000006812,64256,65024,0.265782667711758,0.213818813338324,0,234,0,74,3.6781535216,0.00006951175,58.4208639642142,2.58770356825E-09,7.25112250398466,5.08694758008179E-05,5220.8,0,28.4919019787004,14.5396793070061,TCP,198,0,5,4,9,536,272,18.812362909317,18.707427740097,107.2,79.4208201082479,6307.66666666667,68,4,16,0.0001142024993896,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.006331644,0.000011872,64256,65024,0.268163314429169,0.215756517333151,0,234,0,74,3.6438003166,0.000118446,57.303153248576,1.9367260642E-08,7.18142311270673,0.0001391663056993,5196.5,0,28.8543726325785,14.6714431786543,TCP,200,0,5,4,9,538,272,18.6453542709351,18.5394167900085,107.6,79.1327997735452,6262,68,4,16,7.39097595214844E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.874540403,0.000004508,64256,65024,0.26996203993506,0.217208077726787,0,234,0,74,3.6179685504,0.00030273725,56.4608647752633,2.6392981759825E-07,7.12844851968063,0.0005137410024499,5196.5,0,29.0479154970125,14.7701492854216,TCP,200,0,5,4,9,538,272,18.5211224555969,18.4155213832855,107.6,79.1327997735452,6262,68,4,16,7.39097595214844E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.742797123,0.000047458,64256,65024,0.271945038561592,0.218810079235174,0,234,0,74,3.591651854,0.0001076829999999,55.628945371548,1.60442625506667E-08,7.07573676972181,0.0001266659486628,5196.5,0,29.2612861492273,14.8790853879918,TCP,200,0,5,4,9,538,272,18.3860681056976,18.2806935310364,107.6,79.1327997735452,6262,68,4,16,5.50746917724609E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.609887087,0.000028112,64256,65024,0.274070625194209,0.220423989814669,0,234,0,74,3.5636914986,0.001918898,54.8067529855982,1.363592799336E-05,7.02325264297379,0.0036926857425673,5206.2,0,29.4351851458581,14.9888313073975,TCP,199,0,5,4,9,537,272,18.2434728145599,18.1468451023102,107.4,79.2564403271642,6281.58333333333,68,4,16,7.2479248046875E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.483715246,0.000029885,64256,65024,0.275838212161295,0.221967909042514,0,234,0,74,3.5391969798,0.000407139,54.016278974829,5.24947999596667E-07,6.97242074729761,0.0007245329527334,5196.5,0,29.6801916285553,15.0938178148909,TCP,200,0,5,4,9,538,272,18.1265676021576,18.0206229686737,107.6,79.1327997735452,6262,68,4,16,7.43865966796875E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.297143401,0.000007625,64256,65024,0.277965902563696,0.223691497916557,0,234,0,74,3.5070606324,0.0000545575,52.8271353186053,1.65013419633333E-09,6.8952463180618,4.062184383227E-05,5220.8,0,29.7979447548283,15.2110218583259,TCP,198,0,5,4,9,536,272,17.9878177642822,17.8817703723907,107.2,79.4208201082479,6307.66666666667,68,4,16,0.0001039505004882,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,17.172663095,0.000023063,64256,65024,0.280424400460451,0.225742466455165,0,234,0,74,3.4779295882,0.00012262375,52.0986535298226,1.08417391409167E-08,6.84753884084204,0.0001041236723368,5196.5,0,30.1736654895445,15.3504877189512,TCP,200,0,5,4,9,538,272,17.8301174640656,17.7193067073822,107.6,79.1327997735452,6262,68,4,16,0.0002484321594238,1,1,0,0,0,0,0,0,slow http
