dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
53,1,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,UDP,41,0,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,82,0,322,0,0,0,0,0,0,0,0,0,0,UDP,40,280,1,1,2,82,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,82,0,194,0,0,0,0,0,0,0,0,0,0,UDP,40,152,1,1,2,82,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,86,0,344,0,0,0,0,0,0,0,0,0,0,UDP,44,302,1,1,2,86,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,86,0,232,0,0,0,0,0,0,0,0,0,0,UDP,44,190,1,1,2,86,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0002,0,0,0,64240,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,TCP,0,0,1,0,1,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,UDP,42,0,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,UDP,42,0,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,98,0,114,0,0,0,0,0,0,0,0,0,0,UDP,56,72,1,1,2,98,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,98,0,126,0,0,0,0,0,0,0,0,0,0,UDP,56,84,1,1,2,98,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,2028,3113,6,12,18,2280,3617,0,0,0,0,0,0,393.238178654508,154636.265151515,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,90,0,106,0,0,0,0,0,0,0,0,0,0,UDP,48,64,1,1,2,90,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,90,0,118,0,0,0,0,0,0,0,0,0,0,UDP,48,76,1,1,2,90,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,3655,6803,8,17,25,3991,7517,0,0,0,0,0,0,502.374018448172,252379.654411765,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,85,0,101,0,0,0,0,0,0,0,0,0,0,UDP,43,59,1,1,2,85,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,85,0,113,0,0,0,0,0,0,0,0,0,0,UDP,43,71,1,1,2,85,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,2064,23064,8,21,29,2400,23946,0,0,0,0,0,0,488.799666822426,238925.114285714,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,22397,99297,38,103,141,23993,103623,0,0,0,0,0,0,584.988861610751,342211.968208643,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,104,0,150,0,0,0,0,0,0,0,0,0,0,UDP,62,108,1,1,2,104,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,104,0,162,0,0,0,0,0,0,0,0,0,0,UDP,62,120,1,1,2,104,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0011,0x0014,0.000166772,0.002828224,64128,69888,5.02773752493309,3.41166435812396,0,1457,0,3869,0.0012675104444444,0.055307132125,3.36732072135485E-06,0.0033563361169758,0.0017833248015844,0.057933894370876,235614.25,1793409.92857143,1542.95678265169,2789.88852885587,TCP,2160,6006,9,8,17,2762,6542,1.79006958007813,2.3448965549469,306.888888888889,509.917920565934,260016.285714286,817.75,1338.54470548108,1791701.92857143,0.108322858810425,1,3,0,0,0,0,0,0,Normal
