86829,"149.102.157.168 41347 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,62.0,143.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,104.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86830,"149.102.157.168 53076 34.117.188.166 443 UDP",149.102.157.168,443,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1998.0,24044.0,0.0,0.0,0.0,0.0,7.0,21.0,28.0,2292.0,24926.0,0.0,0.0,0.0,0.0,0.0,429.1740295253752,0.0,184190.34761904762,0.0,Hulk,1,0.0,DE
86831,"149.102.157.168 32955 34.149.97.1 443 UDP",149.102.157.168,443,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1845.0,9717.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,2055.0,10179.0,0.0,0.0,0.0,0.0,0.0,593.736351039293,0.0,352522.85454545455,0.0,Hulk,1,0.0,DE
86833,"149.102.157.168 38042 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,47.0,147.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,89.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86834,"149.102.157.168 46986 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,45.0,139.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,87.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86960,"87.251.64.140 52808 149.102.157.168 53579 TCP",87.251.64.140,53579,0x0014,0x0018,0.057020441,0.007526543,0,64256,TCP,0.02867630025,0.002559361333333333,0.0009168249207740237,1.8505980541258333e-05,0.02832352036165827,0.004301857801143401,0.0,1.0,0.0,0.0,"",0.0,0.0,0.0,1196.9552511764239,1565.150766720224,44.0,19.0,16.858524664456674,24.32876839461488,484.0,120.33333333333333,4.0,3.0,7.0,284.0,193.0,0.23726868629455566,0.12331080436706543,71.0,64.33333333333333,21.93931022920578,9.60902353693305,481.3333333333333,92.33333333333333,0.0,Hulk,1,0.0,RU
86962,"45.148.10.241 28369 149.102.157.168 53 UDP",45.148.10.241,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,AD
86966,"149.102.157.168 53766 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,59.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,101.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86968,"149.102.157.168 35428 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,66.0,144.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,108.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86970,"149.102.157.168 58757 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,64.0,80.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,106.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
