dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
6379,1,0,0x0002,0x0014,0.0,4.2549e-05,29200.0,0.0,0.0,23563.505617977527,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272429.3033707866,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,4.2438507080078125e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
15054,1,0,0x0002,0x0014,0.0,8.6351e-05,1024.0,0.0,0.0,11586.475138121546,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625669.6574585636,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,8.630752563476562e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
14900,1,0,0x0002,0x0014,0.0,5.8008e-05,65535.0,0.0,0.0,17260.510288065845,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932067.5555555556,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.793571472167969e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
47441,1,0,0x0004,0x0014,0.017026887,6.0132e-05,1200.0,0.0,117.04816654573868,16578.276679841896,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022.889992744321,895226.9407114624,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0170869827270507,6.031990051269531e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
22,1,0,0x0002,0x0014,0.0,6.966e-05,64240.0,0.0,0.0,14364.054794520547,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775658.9589041095,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,6.961822509765625e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
443,1,0,0x0011,0x0010,0.000157273,3.7118e-05,44032.0,64128.0,2.026273505401116,2.460065438095213,0.0,571,0.0,2974.0,0.069745349,0.000246393,0.0122772543836667,1.13069563982e-07,0.108255241749429,0.0003362581805428,40872.89090909091,792433.8909090909,320.1512138533763,1340.7356637618911,TCP,1090.0,5389.0,11.0,11.0,22.0,1738.0,5995.0,5.428684711456299,4.471425771713257,158.0,207.85881960813904,43205.28888888889,545.0,889.5342601609002,791271.2,7.653236389160156e-05,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
445,1,0,0x0002,0x0014,0.0,5.2248e-05,8192.0,0.0,0.0,19152.07305936073,0.0,66,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034211.9452054794,TCP,0.0,0.0,1.0,1.0,2.0,66.0,54.0,0.0,5.221366882324219e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
445,1,0,0x0002,0x0014,0.0,5.0294e-05,8192.0,0.0,0.0,19878.218009478675,0.0,66,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073423.7725118482,TCP,0.0,0.0,1.0,1.0,2.0,66.0,54.0,0.0,5.030632019042969e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
5353,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UDP,45.0,0.0,1.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
53579,1,0,0x0014,0x0018,0.036760731,0.004793968,0.0,64256.0,26.19164600753096,37.87352927897422,0.0,98,0.0,73.0,0.01842053275,0.0016809003333333,0.0003877824408237,7.270660815934334e-06,0.0184203592723048,0.00269641629129,484.0,120.33333333333331,1859.606866534698,2436.5303836140083,TCP,44.0,19.0,4.0,3.0,7.0,284.0,193.0,0.1527204513549804,0.0792109966278076,71.0,21.93931022920578,481.3333333333333,64.33333333333333,9.60902353693305,92.33333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
9091,1,0,0x0002,0x0014,0.0,5.866e-05,65535.0,0.0,0.0,17050.016260162603,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920700.8780487804,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.8650970458984375e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
9091,1,0,0x0002,0x0014,0.0,5.9672e-05,33120.0,0.0,0.0,16777.216,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905969.664,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,5.960464477539063e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
445,1,0,0x0002,0x0014,0.560516597,3.9172e-05,8192.0,0.0,3.567806158145113,3.567226588795519,0.0,66,0.0,54.0,0.0,4.5514e-05,0.0,8.044192800000004e-11,0.0,8.96894241257017e-06,0.0,0.0,235.4752064375775,192.63023579495805,TCP,0.0,0.0,2.0,2.0,4.0,132.0,108.0,0.5605685710906982,0.560659646987915,66.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
9202,1,0,0x0002,0x0014,0.0,0.000313175,61601.0,0.0,0.0,3192.0121765601216,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172368.65753424657,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,0.0003132820129394,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
48779,1,0,0x0002,0x0014,0.0,5.339e-05,65535.0,0.0,0.0,18724.571428571428,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011126.8571428572,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.340576171875e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
22,1,0,0x0002,0x0014,0.0,4.3191e-05,29200.0,0.0,0.0,23045.62637362637,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244463.8241758242,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,4.3392181396484375e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
36840,1,0,0x0004,0x0014,0.017251414,8.9767e-05,1200.0,0.0,115.33269172601534,11125.474801061007,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6919.96150356092,600775.6392572945,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.017341136932373,8.988380432128906e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
3493,1,0,0x0002,0x0014,0.0,5.6916e-05,1024.0,0.0,0.0,17623.126050420167,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951648.8067226892,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.674362182617188e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
3000,1,0,0x0004,0x0012,0.112157027,0.000158816,0.0,64240.0,17.806918891839512,6297.753753753754,0.0,60,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.4151335103709,365269.7177177177,TCP,0.0,0.0,2.0,1.0,3.0,120.0,58.0,0.1123158931732177,0.0001587867736816,60.0,0.0,0.0,58.0,0.0,0.0,0.0001587867736816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
47400,1,0,0x0004,0x0014,0.022492868,6.4881e-05,1200.0,0.0,88.6613820364851,15363.750915750916,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319.682922189105,829642.5494505494,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0225577354431152,6.508827209472656e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
3389,1,0,0x0002,0x0014,0.0,5.6376e-05,42340.0,0.0,0.0,17697.48523206751,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955664.2025316457,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,5.650520324707031e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
3000,1,0,0x0011,0x0010,0.114107174,4.8831e-05,65408.0,64896.0,8.623663187501736,8.495833919903097,0.0,390,0.0,74.0,0.0572616975,0.0014788417499999,0.0036795600102132,8.30193601317825e-06,0.056741651447033,0.0028813080385787,26244.0,0.0,1284.9258149377586,577.7167065534106,TCP,324.0,0.0,4.0,4.0,8.0,596.0,272.0,0.4638400077819824,0.4708189964294433,149.0,187.06148721743875,34992.0,68.0,4.0,16.0,4.506111145019531e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
