forward,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
185.182.193.115 50441 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.016688473,6.1164e-05,64256,64512,8.452987157763118,10.110944479547486,0.0,583,0.0,2962,0.018641952642857142,0.00042083048569360515,2.8221112841219445e-07,0.020144498640826534,0.0005312354736011089,25723.456043956045,910553.6944444445,1136.9267727191393,5440.811568272053,0.0002805957777777778,TCP,951.0,4241.0,14.0,9.0,23.0,1883.0,4843.0,1.656219244003296,0.8901245594024658,134.5,165.6893912082918,27452.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,5.459785461425781e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 55105 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.520647916,0.000144239,64256,64512,7.702869067909901,12.618717611221841,0.0,583,0.0,2962,0.056239565750000005,0.02064081647676006,2.7950711055084982e-05,0.14064416965126944,0.005286843203187038,30137.35606060606,1004946.125,1132.9636587384146,7534.9517536008425,0.002365349125,TCP,965.0,4241.0,12.0,8.0,20.0,1765.0,4777.0,1.557861089706421,0.6339788436889648,147.08333333333334,180.12667259964078,32445.618181818183,597.125,1001.8694579206842,1003742.4107142857,4.2438507080078125e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 42839 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.112772232,8.4598e-05,64256,64512,6.520860332264814,8.043140803569697,0.0,583,0.0,2962,0.0314041075,0.0023056506243624335,1.6247835255652775e-06,0.04715194544455862,0.0012746699673112556,26492.285714285714,910553.6944444445,884.973902235939,4328.103434632005,0.0007665905555555555,TCP,968.0,4241.0,14.0,9.0,23.0,1900.0,4843.0,2.146955966949463,1.1189658641815186,135.71428571428572,168.139632143751,28270.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,0.00028824806213378906,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 44262 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.034648981,2.8262e-05,64256,64512,12.325237503443631,12.730805770637495,0.0,583,0.0,2962,0.01530064275,0.000266973492097705,2.7207230150622495e-06,0.015995299203004423,0.0016494614318201713,28179.174242424244,910553.6944444445,1771.752891120022,6850.588038577488,0.001010282,TCP,925.0,4241.0,12.0,9.0,21.0,1725.0,4843.0,0.9736120700836182,0.706946611404419,143.75,174.20933071764816,30348.890909090907,538.1111111111111,953.7391473097406,909618.3611111111,9.298324584960938e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 32941 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.053523644,5.6384e-05,64256,64512,8.828925532450613,10.4199435841224,0.0,583,0.0,2962,0.02056022576923077,0.0003565143534880244,4.860888786099444e-07,0.018514920009798968,0.0006972007448432226,27129.089743589742,910553.6944444445,1229.2580933642776,5607.087419767198,0.00046540522222222224,TCP,944.0,4241.0,13.0,9.0,22.0,1810.0,4843.0,1.4724328517913818,0.8637282848358154,139.23076923076923,170.51703904906572,29076.060606060608,538.1111111111111,953.7391473097406,909618.3611111111,0.00012612342834472656,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 3614 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.030194959,2.9816e-05,64256,64512,12.506295308367116,12.74207323680088,0.0,583,0.0,2962,0.014607834,0.0002548207917328636,4.2192905798735e-06,0.0156270041512759,0.0020540911810028053,28882.242424242424,910553.6944444445,1813.4128197132318,6856.6511873140735,0.0012738316666666668,TCP,940.0,4241.0,12.0,9.0,21.0,1740.0,4843.0,0.9595167636871338,0.7063214778900146,145.0,176.3549622984075,31101.072727272727,538.1111111111111,953.7391473097406,909618.3611111111,0.0001475811004638672,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 4677 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.119669062,7.0502e-05,64256,64512,9.914842701334845,12.850191704046942,0.0,583,0.0,2962,0.025113223083333334,0.0009932710209969635,2.2878220005769443e-07,0.030852629198423645,0.0004783118230377485,28930.446969696968,910553.6944444445,1438.4784285853304,6914.8309358554825,0.00034727022222222223,TCP,941.0,4241.0,12.0,9.0,21.0,1741.0,4843.0,1.2103066444396973,0.7003786563873291,145.08333333333334,176.50119752362227,31152.672727272726,538.1111111111111,953.7391473097406,909618.3611111111,9.918212890625e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 31044 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.036763607,7.0742e-05,64256,64512,7.386711399349263,8.216691085386142,0.0,583,0.0,2962,0.024652849833333334,0.000474179675061109,1.3667099968486112e-06,0.021317180596885445,0.0011690637265986022,28834.204545454544,910553.6944444445,1070.457593622364,4421.492769613898,0.0007600771111111112,TCP,939.0,4241.0,12.0,9.0,21.0,1739.0,4843.0,1.6245388984680176,1.0953314304351807,144.91666666666666,176.2091216295415,31049.654545454545,538.1111111111111,953.7391473097406,909618.3611111111,0.00015544891357421875,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 18865 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.376495133,4.8881e-05,64256,64384,5.472543598657033,7.343319155227403,0.0,583,0.0,2962,0.050526885285714286,0.01001598293935402,1.9969166539819446e-06,0.098276493949207,0.0014131230144548436,27949.75824175824,910553.6944444445,754.4292246720053,3951.5216298629234,0.0009143952222222222,TCP,998.0,4241.0,14.0,9.0,23.0,1930.0,4843.0,2.558225393295288,1.2256038188934326,137.85714285714286,172.69296156577713,29822.858974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.00017261505126953125,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 15111 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.341720448,0.000134231,64256,64512,5.267414502491847,7.181570863324827,0.0,583,0.0,2962,0.051123839384615385,0.008148459955504554,6.282853739216965e-07,0.0885158610053792,0.0007926445444975298,28875.089743589742,1004946.125,747.9728593538423,4288.295501762837,0.000528988625,TCP,980.0,4241.0,13.0,8.0,21.0,1846.0,4777.0,2.468003988265991,1.1139624118804932,142.0,175.89890347135267,30940.424242424244,597.125,1001.8694579206842,1003742.4107142857,0.00016117095947265625,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 20078 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.101667287,7.1563e-05,64256,64512,8.573217542840716,10.893378104933149,0.0,583,0.0,2962,0.023578897857142858,0.0008608204577014879,2.755496692631111e-07,0.02881105464793739,0.0005249282515383518,24507.20879120879,910553.6944444445,1135.3389517447633,5861.847795799026,0.00032859211111111114,TCP,922.0,4241.0,14.0,9.0,23.0,1854.0,4843.0,1.6329925060272217,0.8261899948120117,132.42857142857142,161.74128597777252,26160.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,1.2159347534179688e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 15670 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.133340956,5.8789e-05,64256,64512,6.409752561925013,7.741761464548313,0.0,583,0.0,2962,0.02959471728571429,0.0014686651340177403,5.047312674856943e-07,0.037632602989998196,0.000710444415479279,26261.873626373625,910553.6944444445,867.6057932034214,4165.9278636452755,0.00041420177777777773,TCP,963.0,4241.0,14.0,9.0,23.0,1895.0,4843.0,2.184171676635742,1.1625261306762695,135.35714285714286,167.40891132118264,28025.74358974359,538.1111111111111,953.7391473097406,909618.3611111111,3.2901763916015625e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 16297 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.248034485,0.000107741,64256,64512,5.888816336722309,7.862065798321887,0.0,583,0.0,2962,0.042205145,0.004322951234765914,7.896744788002858e-07,0.06447234972903197,0.0008886363028822792,27313.24358974359,1004946.125,821.7163719087899,4694.636039822957,0.0004232285,TCP,948.0,4241.0,13.0,8.0,21.0,1814.0,4777.0,2.2075743675231934,1.0175442695617676,139.53846153846155,171.09221330775242,29272.545454545456,597.125,1001.8694579206842,1003742.4107142857,9.1552734375e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 52732 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.291426831,6.9611e-05,64256,64512,2.275435720596777,2.610054904256869,0.0,583,0.0,2962,0.094736406,0.047465552987887745,2.3031564131150002e-07,0.21394007260654033,0.0004799121183211568,24547.148351648353,910553.6944444445,301.49523297907297,1404.4995445906684,0.000299489,TCP,923.0,4241.0,14.0,9.0,23.0,1855.0,4843.0,6.152667760848999,3.4482033252716064,132.5,161.87237771363795,26202.666666666668,538.1111111111111,953.7391473097406,909618.3611111111,6.151199340820312e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 8902 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.173742713,7.2946e-05,64256,64512,2.935117589135314,3.214830240208236,0.0,583,0.0,2962,0.052276983357142856,0.005679408909655152,3.5274088972044447e-07,0.0740038706904407,0.0005939199354462219,24708.335164835164,910553.6944444445,389.7416855858963,1729.935872592054,0.0003523162222222222,TCP,927.0,4241.0,14.0,9.0,23.0,1859.0,4843.0,4.7698259353637695,2.799525737762451,132.78571428571428,162.40042313952705,26373.897435897437,538.1111111111111,953.7391473097406,909618.3611111111,6.151199340820312e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 22054 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.087257607,5.7066e-05,64256,64384,3.7321241870696213,3.5970364763146514,0.0,583,0.0,2962,0.044838521636363635,0.004436578863273797,5.237819134477777e-07,0.06507623366230135,0.0007237277896058557,36337.87272727273,910553.6944444445,597.818437965152,1935.605294976873,0.00047733855555555556,TCP,1028.0,4241.0,11.0,9.0,20.0,1762.0,4843.0,2.947383165359497,2.5020596981048584,160.1818181818182,198.26234023524376,39307.955555555556,538.1111111111111,953.7391473097406,909618.3611111111,5.316734313964844e-05,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 56878 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.081925197,0.000145171,64256,64384,3.8515594976439145,3.973518428650838,0.0,583,0.0,2962,0.036951188083333336,0.0038081553413572096,2.049094676782143e-07,0.06041094439035027,0.00045266926964199184,34657.606060606064,1004946.125,591.2143828883409,2372.6871917081316,0.00032307775,TCP,1042.0,4241.0,12.0,8.0,20.0,1842.0,4777.0,3.1156210899353027,2.013329029083252,153.5,193.1341973390994,37300.818181818184,597.125,1001.8694579206842,1003742.4107142857,0.00013184547424316406,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 33712 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.041327284,5.1816e-05,64256,64512,4.2947858842442495,4.244380617316641,0.0,583,0.0,2962,0.03184780341666667,0.0025220710340882876,3.255934484832777e-07,0.04916283902503267,0.0005706079639150489,28362.992424242424,910553.6944444445,618.807066154859,2283.9483699627212,0.00033355455555555556,TCP,929.0,4241.0,12.0,9.0,21.0,1729.0,4843.0,2.794085741043091,2.120450735092163,144.08333333333334,174.77263151670152,30545.47272727273,538.1111111111111,953.7391473097406,909618.3611111111,3.266334533691406e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 36430 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.107251269,7.2376e-05,64256,64512,2.59817778356623,2.5492037101441447,0.0,583,0.0,2962,0.05125801025,0.01030489884152826,1.7644225821265e-06,0.09937569147666135,0.001328315693698791,29421.659090909092,910553.6944444445,379.1174415853724,1371.7548409142325,0.000755226,TCP,951.0,4241.0,12.0,9.0,21.0,1751.0,4843.0,4.618621587753296,3.5305142402648926,145.91666666666666,177.98503512169984,31678.672727272726,538.1111111111111,953.7391473097406,909618.3611111111,5.245208740234375e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 20374 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.054870397,4.4963e-05,64256,64512,6.278403423511214,7.357286471728753,0.0,583,0.0,2962,0.025024828428571427,0.000685087509567376,1.7106451316452776e-06,0.025702530974816434,0.0013079163320508227,24547.148351648353,910553.6944444445,831.8884536152358,3959.037598064706,0.0007345985555555556,TCP,923.0,4241.0,14.0,9.0,23.0,1855.0,4843.0,2.2298662662506104,1.2232770919799805,132.5,161.87237771363795,26202.666666666668,538.1111111111111,953.7391473097406,909618.3611111111,9.226799011230469e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 57638 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.023445544,8.4517e-05,64256,64512,8.512059822279152,9.49779895291752,0.0,583,0.0,2962,0.01944858425,0.0002835413183011107,6.42373709981e-07,0.016484146829764377,0.0008014821956731167,28930.446969696968,910553.6944444445,1234.9580125490002,5110.871147664394,0.00041359966666666665,TCP,941.0,4241.0,12.0,9.0,21.0,1741.0,4843.0,1.4097645282745361,0.9475879669189453,145.08333333333334,176.50119752362227,31152.672727272726,538.1111111111111,953.7391473097406,909618.3611111111,0.00010728836059570312,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 11495 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.132307447,5.1195e-05,64256,64512,4.971689013063919,5.858391041063963,0.0,583,0.0,2962,0.03630308542857143,0.002371238493401377,1.7769978747915e-06,0.04781789836819815,0.0013330408376308282,26492.285714285714,910553.6944444445,674.7292232015319,3152.465312430308,0.0010535293333333333,TCP,968.0,4241.0,14.0,9.0,23.0,1900.0,4843.0,2.8159444332122803,1.5362579822540283,135.71428571428572,168.139632143751,28270.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,0.00014281272888183594,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 29475 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.265891006,9.4506e-05,64256,64512,7.201183284645028,8.99969397035777,0.0,583,0.0,2962,0.03764402,0.0052955644142232226,3.37074962671125e-07,0.07123844395383662,0.0005805815727967302,30189.727272727272,1004946.125,1059.7741400569266,5373.9422620498835,0.000332034625,TCP,966.0,4241.0,12.0,8.0,20.0,1766.0,4777.0,1.6663928031921387,0.8889191150665283,147.16666666666666,180.28245515402668,32501.763636363637,597.125,1001.8694579206842,1003742.4107142857,0.00010561943054199219,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 42952 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.408689021,8.2854e-05,64256,64384,9.954693683159576,17.157608765127254,0.0,583,0.0,2962,0.0446180195,0.012749974072929294,4.366557644396964e-07,0.11053834245737497,0.0006607993374994382,31440.265151515152,1004946.125,1484.0789165977067,10245.237133876612,0.000406795625,TCP,989.0,4241.0,12.0,8.0,20.0,1789.0,4777.0,1.2054615020751953,0.4662654399871826,149.08333333333334,183.96546118522062,33843.29090909091,597.125,1001.8694579206842,1003742.4107142857,7.915496826171875e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 40503 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.253141824,7.6363e-05,64256,64384,11.144874865066845,14.762219029391682,0.0,583,0.0,2962,0.03197294266666667,0.004804113404687538,2.3922863542344445e-07,0.06785235451202527,0.000489110044288036,32599.35606060606,910553.6944444445,1680.0898859088268,7943.714084371546,0.00031049922222222223,TCP,1009.0,4241.0,12.0,9.0,21.0,1809.0,4843.0,1.076728105545044,0.6096644401550293,150.75,187.317960115463,35088.01818181818,538.1111111111111,953.7391473097406,909618.3611111111,2.4557113647460938e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 54710 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.216127901,0.000160979,64256,64512,3.845660871953084,4.1778042842050676,0.0,583,0.0,2962,0.04712268225,0.005722648364492424,3.843367354285e-07,0.07405541629508657,0.0006199489780848905,28455.901515151516,1004946.125,554.7365807792323,2494.671383205951,0.00045595325,TCP,931.0,4241.0,12.0,8.0,20.0,1731.0,4777.0,3.1203999519348145,1.9148814678192139,144.25,175.05671808146795,30644.854545454546,597.125,1001.8694579206842,1003742.4107142857,2.4557113647460938e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 11335 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.303417328,0.000111598,64256,64512,11.327412724051161,18.01876281418585,0.0,583,0.0,2962,0.035502212166666665,0.0069860753706819595,3.88954377549125e-07,0.08182291180900093,0.0006236620699939391,29124.93181818182,1004946.125,1647.1946002891063,10759.453745420724,0.000347701375,TCP,945.0,4241.0,12.0,8.0,20.0,1745.0,4777.0,1.0593769550323486,0.4439816474914551,145.41666666666666,177.09006439970287,31360.890909090907,597.125,1001.8694579206842,1003742.4107142857,1.0013580322265625e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 5656 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.164662899,0.002194746,64256,64384,5.762782134915763,8.013496240960633,0.0,583,0.0,2962,0.04626439715384616,0.006820521362003975,1.5342545918768394e-06,0.0809826747972152,0.001238650310570679,29661.4358974359,1004946.125,824.9644271598642,4785.058942883617,0.000804020375,TCP,995.0,4241.0,13.0,8.0,21.0,1861.0,4777.0,2.255854845046997,0.9983158111572266,143.15384615384616,178.27224243903598,31780.992424242424,597.125,1001.8694579206842,1003742.4107142857,1.8358230590820312e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 57602 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.048616066,0.000147525,64256,64512,2.519457799044716,2.6878259409592675,0.0,583,0.0,2962,0.051914354615384614,0.0076287408682461965,2.994796678224214e-06,0.08564652799693072,0.00173054808607684,27129.089743589742,1004946.125,350.7860474054566,1604.9680649953027,0.0011182092499999999,TCP,944.0,4241.0,13.0,8.0,21.0,1810.0,4777.0,5.15984034538269,2.9763832092285156,139.23076923076923,170.51703904906572,29076.060606060608,597.125,1001.8694579206842,1003742.4107142857,0.00010371208190917969,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 64349 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.037277306,6.0132e-05,64256,64384,5.997328334492082,6.1153036588884415,0.0,583,0.0,2962,0.03004526253846154,0.002732892639121235,2.3548019369299998e-07,0.051261890169700314,0.00048526301496508054,28977.9358974359,910553.6944444445,852.5432893954898,3290.7128466663025,0.0003640916666666667,TCP,982.0,4241.0,13.0,9.0,22.0,1848.0,4843.0,2.1676318645477295,1.4717175960540771,142.15384615384616,176.2110477051122,31050.333333333332,538.1111111111111,953.7391473097406,909618.3611111111,0.00015616416931152344,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 3262 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.210607187,0.000211064,64256,64512,8.192973206511924,10.628036191997749,0.0,583,0.0,2962,0.03664801654545455,0.003399628439812734,9.82801248084125e-07,0.05696577809849261,0.0009913633279903615,32445.618181818183,1004946.125,1265.441952533069,6346.266111146657,0.000579802125,TCP,965.0,4241.0,11.0,8.0,19.0,1699.0,4777.0,1.342613935470581,0.7527260780334473,154.45454545454547,187.37677432263465,35110.055555555555,597.125,1001.8694579206842,1003742.4107142857,0.0001761913299560547,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 19704 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.246490412,0.000102031,64256,64512,7.625861688095045,9.206173488649323,0.0,583,0.0,2962,0.03654174958333333,0.004462778635607285,3.1428486227874444e-06,0.06539747338995838,0.0017728081178704717,28786.333333333332,910553.6944444445,1104.4789678257657,4953.944245058741,0.0008901702222222222,TCP,938.0,4241.0,12.0,9.0,21.0,1738.0,4843.0,1.5735926628112793,0.977604866027832,144.83333333333334,176.06367649750524,30998.418181818182,538.1111111111111,953.7391473097406,909618.3611111111,1.8358230590820312e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 32667 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.160768671,5.7017e-05,64256,64512,7.403360775187926,9.352043000523237,0.0,583,0.0,2962,0.030485138769230768,0.0017808761985461398,1.4914473833585277e-06,0.041380925075939504,0.0012212482889889867,26460.4358974359,910553.6944444445,1022.2332762663327,5032.438250170449,0.0007482474444444444,TCP,929.0,4241.0,13.0,9.0,22.0,1795.0,4843.0,1.7559592723846436,0.9623565673828125,138.07692307692307,168.4131598903198,28362.992424242424,538.1111111111111,953.7391473097406,909618.3611111111,0.00012159347534179688,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
