dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
443,0x0018,0x0010,0.000066254,0.000000571,501,136,30174.8489208633,170.34090078382,0,353,0,66,0,0.0029022985,0,1.68400449685125E-05,0,0.00410366238481098,0,0,6849690.70503597,11242.4994517321,TCP,322,0,2,2,4,454,132,6.62803649902344E-05,0.0117411613464355,227,0,0,66,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.001141537,0.00000013,501,364,52.3452656801854,31.3074180982959,0,407,0,991,0.00151529366666667,0.00503002214285714,6.94283013844679E-06,6.23772338784958E-05,0.00252274869145599,0.00789792592257586,26233.3666666667,144213.619047619,10844.1942067451,9432.47782418658,TCP,919,1719,6,7,13,1243,2109,0.114623546600342,0.223589181900024,207.166666666667,178.987988423805,32036.7,301.285714285714,378.470480700813,143239.904761905,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.04054716,0.08171151,501,8,15.7096215394238,21.7828777385673,0,200,0,174,0,0.0433816625,0,0.00293835441874651,0,0.0542065901781925,0,5832,2089.37966474337,2613.94532862807,TCP,134,108,2,2,4,266,240,0.127310514450073,0.0918152332305908,133,0,0,120,76.3675323681471,5832,0,0,1,0,0,0,0,0,0,
57288,0x0004,0x0011,0.00000006,0.000025358,0,501,123.78116069628,1469.4513605045,0,112,0,112,0.00257635266666667,0.000256291333333333,3.50382911591664E-05,6.41670195583333E-08,0.00566731272849569,0.000253312099115564,417.766666666667,550.333333333333,9386.7380194679,134699.708046245,TCP,77,77,6,3,9,455,275,0.0484726428985596,0.00204157829284668,75.8333333333333,16.0872620417522,258.8,91.6666666666667,23.4591844132172,550.333333333333,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000479924,0.000158696,501,8,10.5419022179997,7.25249707993163,0,226,0,230,0.00421255725,0.021047393625,5.10038607230545E-05,0.00270877993439126,0.00668044745003452,0.0520459406139543,6356.25,2860.5,1394.16656833047,868.486525321813,TCP,265,430,4,8,12,529,958,0.379438161849976,1.10306835174561,132.25,60.6217782649107,3675,119.75,53.4836423591363,2860.5,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.00001042,0.000355393,495,83,2.31276642287411,2.0484341920326,0,2962,0,2197,0.0788870574285714,0.0081069124,0.0242600975686362,0.00010173407280949,0.152949879086626,0.0100863309884958,1374917.18681319,709140.933333333,2619.37317150656,1317.96255915377,TCP,14932,5774,14,10,24,15856,6434,6.05335664749146,4.88177752494812,1132.57142857143,1219.69153309246,1487647.43589744,643.4,842.10506074559,709140.933333333,0,0,5,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,675,0,115,0,0,0,0,0,0,0,0,0,0,UDP,761,170,5,3,8,971,296,0,0,194.2,0,0,0,23.2880512996114,542.333333333333,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.00004851,0.183236164,501,8,16.0070424864455,15.3441912872968,0,653,0,146,0.000029575,0.062429502,5.3856978E-10,0.0109497904456092,2.11850926360967E-05,0.104641246387881,101766.333333333,2133.33333333333,4599.35687443867,1421.8950592895,TCP,664,80,3,3,6,862,278,0.187417507171631,0.195513725280762,287.333333333333,415.071680556503,172284.5,92.6666666666667,46.1880215351701,2133.33333333333,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000007694,0.00000006,491,206,6.71747489938131,6.66364647739247,0,2531,0,1554,0.0000187525,0.0496084185,3.23630048857143E-10,0.00920737579210488,1.68278427836131E-05,0.0959550717372713,1519056.25,694362.25,4582.9972501029,5349.2422097268,TCP,2465,2947,4,4,8,2729,3211,0.595461845397949,0.600271940231323,682.25,0,0,802.75,833.2840152073,694362.25,0,0,3,0,0,0,0,0,0,
80,0x0002,0x0012,0,1.031475331,5840,64240,0,1.93882601360917,0,60,0,58,0,0.5157568615,0,0.531931079566845,0,0.729336053933195,0,0,0,112.451908789332,TCP,0,0,1,2,3,60,116,0,1.03155207633972,60,0,0,58,0,0,3.83853912353516E-05,1,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.001398776,0.000000181,501,371,1.70676375552288,1.68325479516266,0,1447,0,406,0.2872417396,0.0058572072,0.36536466925298,6.01813751704952E-05,0.573435438674383,0.00775766557480375,501396.7,23306,1140.45954144039,336.650959032532,TCP,3011,670,5,5,10,3341,1000,2.92952084541321,2.97043561935425,668.2,657.571795826636,432400.666666667,200,152.663027613106,23306,0,0,2,0,0,0,0,0,0,
443,0x0002,0x0012,0,1.01853657,8190,64240,0,1.96346276549181,0,60,0,58,0,0.5092863135,0,0.518671647490632,0,0.720188619384277,0,0,0,113.880840398525,TCP,0,0,1,2,3,60,116,0,1.01860857009888,60,0,0,58,0,0,3.60012054443359E-05,1,0,0,0,0,0,0,0,
443,0x0002,0x0012,0,1.025890004,5840,64240,0,1.94916550719708,0,60,0,58,0,0.512992496,0,0.52612770742522,0,0.725346611920963,0,0,0,113.05159941743,TCP,0,0,1,2,3,60,116,0,1.02608013153076,60,0,0,58,0,0,9.51290130615234E-05,1,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000002094,0.00000004,3049,12282,2.86277993487695,2.73926096418883,0,2962,0,6259,0.00002382956,0.0173371218333333,2.88262805535347E-09,0.00680750150267898,5.31504985324352E-05,0.0825075845160854,431409,3978404.52173913,793.562597947892,6256.47204220729,TCP,5280,53232,25,24,49,6930,54816,8.73277044296265,8.76148724555969,277.2,670.48028967344,449543.81884058,2284,1994.59382374937,3978404.52173913,0,0,21,0,0,0,0,0,0,
443,0x0010,0x0018,0.018524351,0.000051916,501,371,93.4117424347875,54.6311169000326,0,2261,0,780,0.0046675555,0.00399584966666667,7.31490308053889E-05,4.14666209755131E-05,0.00800033761504571,0.00643945812747572,1127705.66666667,81586.2666666667,97101.5062609616,10835.1715185065,TCP,3894,794,4,6,10,4158,1190,0.0428211688995361,0.109827518463135,1039.5,1124.91110759917,1265425,198.333333333333,285.633097988778,81586.2666666667,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.011447063,0.00000014,491,822,35.9185938470102,21.4886001862825,0,2962,0,1537,0.00288001725,0.0199465026,2.79599773309499E-05,0.00150320057652554,0.00494620866569347,0.038771130709918,2246073,437440.8,60612.6271168297,11032.2473356374,TCP,6486,2237,4,5,9,6750,2567,0.111362934112549,0.232681512832642,1687.5,1512.02160478392,2286209.33333333,513.4,661.393075258579,437440.8,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000007995,0.000036478,491,822,22.2482821688222,16.4958755434317,0,2962,0,1537,0.0000180658,0.0224496072,2.12200895733333E-10,0.000695881295811775,1.38195805348788E-05,0.026379562085292,2215900.8,467158.8,30248.7644367307,8983.65382095289,TCP,6468,2393,5,5,10,6798,2723,0.224736452102661,0.303106069564819,1359.6,1372.831137953,1884665.33333333,544.6,683.490160865539,467158.8,0,0,2,0,0,0,0,0,0,
443,0x0011,0x0004,0.009779715,0.009833445,64128,0,2.49479284366354,1.41508764106593,0,2974,0,1524,0.00131014064285714,0.0987382978571429,6.32208260519965E-06,0.0619177788178715,0.0024690674232852,0.248832833078498,869967.961538462,151408.21978022,1259.69218656126,275.335623875972,TCP,6293,1914,14,14,28,7069,2724,5.61168837547302,9.8933801651001,504.928571428571,961.422163736138,924332.576923077,194.571428571429,387.668517061779,150286.879120879,0.0764541625976563,1,4,0,0,0,0,0,0,
443,0x0010,0x0018,0.000028422,0.000000481,501,425,14.1024149800041,11.0537913065096,0,2962,0,602,4.42452857142857E-05,0.0399641555,1.6436529112967E-09,0.00818669431284477,3.90672386011395E-05,0.0904803531870028,1264495.57142857,45816.2666666667,12659.9393906208,1838.61395398277,TCP,5822,602,7,6,13,6284,998,0.496368885040283,0.542800188064575,897.714285714286,1214.49309041537,1474993.46666667,166.333333333333,214.047346787263,45816.2666666667,0,0,3,0,0,0,0,0,0,
443,0x0010,0x0018,0.043048892,0.000020548,90368,108800,8.23349129530441,6.99340292444346,0,2962,0,8754,0.00299454379310345,0.00549674390909091,7.77356284775457E-05,0.000111324855872344,0.00874044386865085,0.0105510594668187,961027.899014778,5087581.43371212,5128.04550950994,12412.2305843834,TCP,16140,56384,29,33,62,18062,58570,3.5221996307373,4.71873283386231,622.827586206897,992.340459369458,984739.587301587,1774.84848484848,2255.37781093895,5086729.07007576,0.0160818099975586,1,16,0,0,0,0,0,0,
443,0x0010,0x0018,0.000004088,0.000041907,2523,24,6.274217363714,5.80742911918202,0,2842,0,4720,9.59507142857143E-06,0.0156380093076923,5.83794625873016E-11,0.00302108235268006,7.50296486601212E-06,0.0549643734857413,680190.21978022,2079863.19230769,2570.63648559025,11096.6568708063,TCP,4812,23982,14,13,27,5736,24840,2.2313539981842,2.23851203918457,409.714285714286,858.116587022461,736364.076923077,1910.76923076923,1442.17307987207,2079863.19230769,0,0,11,0,0,0,0,0,0,
443,0x0018,0x0010,0.000362274,0.000000151,501,425,2.12127881921003,2.21731119805847,0,1712,0,247,0.153556254714286,0.006081399,0.152193320048482,6.09654351651235E-05,0.375928674905822,0.0078080365755498,703398.904761905,6153.2,1656.1126781404,243.46076954682,TCP,5003,219,7,5,12,5465,549,3.29989624023437,2.25498342514038,780.714285714286,866.751733004709,751258.566666667,109.8,78.442335508321,6153.2,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.046558954,0.003607492,501,884,29.9917911109459,33.6100364442934,0,2118,0,1514,0.0122210884,0.0072410798,0.00036271376845339,4.40427814959352E-05,0.0180677168343997,0.00663647357381427,1274320.8,378941.8,26344.7893118548,21611.2534336807,TCP,4122,2933,5,5,10,4392,3215,0.166712284088135,0.148765087127686,878.4,1032,1065024,643,612.725876718129,375433,0,0,3,0,0,0,0,0,0,
443,0x0010,0x0018,0.043298957,0.000411267,501,132,24.5171970352358,12.703172938206,0,802,0,358,0.0144560383333333,0.02630848,0.000499149330892962,0.00204410550910193,0.0203950429208701,0.0452117850687399,162880.333333333,28421.3333333333,8294.98499692145,2074.85157990698,TCP,817,292,3,3,6,1015,490,0.122363090515137,0.236161470413208,338.333333333333,520.430590953299,270848,163.333333333333,168.586278603371,28421.3333333333,0,0,1,0,0,0,0,0,0,
25,0x0002,0x0014,0,0.000052688,29200,0,0,0,0,74,0,54,0,0,0,0,0,0,0,0,0,1024852.56108597,TCP,0,0,1,1,2,74,54,0,5.26905059814453E-05,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,1900,5779,9,8,17,2278,6115,0,0,253.111111111111,0,0,0,611.141773942138,373494.267857143,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000018314,0.132106773,501,8,11.3415969022433,9.06860854298736,0,208,0,143,0,0.0881619365,0,0.00386229731002347,0,0.0621473837745682,0,2964.5,1553.79877560733,947.66959274218,TCP,142,77,2,2,4,274,209,0.176342010498047,0.220541000366211,137,0,0,104.5,54.4472221513642,2964.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000039364,0.010362611,501,8,192.271379128561,0,0,550,0,743,0,0,0,0,0,0,0,0,59219.5847715969,71699.9786489969,TCP,484,677,2,1,3,616,743,0.0104019641876221,0.0103626251220703,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000024996,0.019782846,501,9412,100.970245546461,0,0,505,0,309,0,0,0,0,0,0,0,0,28827.0051035147,15619.6436999096,TCP,439,243,2,1,3,571,309,0.0198078155517578,0.0197827816009521,285.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000013446,0.00255957,501,64,98.8919435078867,52.8239894712316,0,2151,0,419,0,0.010105286,0,0.000113875659905312,0,0.0106712539050157,0,62304.5,109621.719378492,12809.8174467737,TCP,2085,353,2,2,4,2217,485,0.0202240943908691,0.0378615856170654,1108.5,0,0,242.5,249.608693758851,62304.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.006276225,0.00000017,501,5205,8.99464949357832,8.98241766713924,0,1341,0,1433,0.05425012875,0.0013851845,0.00930717461288628,2.2678506759043E-06,0.0902428821917579,0.00150593847015882,539756.25,295309.466666667,6316.49260686538,2925.27402026501,TCP,2545,1558,4,6,10,2809,1954,0.444708824157715,0.667971611022949,702.25,736.121593216773,541875,325.666666666667,543.423837043119,295309.466666667,0,0,2,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,2356,2555,4,6,10,2524,2807,0,0,631,0,0,0,512.321936546413,262473.766666667,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000054431,0.023553263,501,8,84.7180108667111,0,0,571,0,812,0,0,0,0,0,0,0,0,26982.6864610475,34474.8947059419,TCP,505,746,2,1,3,637,812,0.0236077308654785,0.0235533714294434,318.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,810,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,1408,12864,8,21,29,1744,13746,0,0,218,0,0,0,661.241375855184,437240.157142857,0,0,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,5860,21738,9,21,30,6238,22620,0,0,693.111111111111,0,0,0,547.414859655297,299663.028571429,0,0,0,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,135,0,194,0,0,0,0,0,0,0,0,0,0,UDP,93,152,1,1,2,135,194,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0018,0x0010,0.003425934,0.058009041,64128,64128,31.3043504221004,19.2582926561615,0,905,0,2962,0.0012392644,0.010596048,3.77163366037752E-06,0.00032979764934414,0.00189289513110437,0.0181603317520397,69169.3777777778,839481.388888889,6398.60922627733,11040.7791797774,TCP,1376,5065,10,10,20,2044,5733,0.319444417953491,0.519256830215454,204.4,274.200403192831,75185.8611111111,573.3,915.744147917116,838587.344444444,0.0155627727508545,1,4,0,0,0,0,0,0,
443,0x0010,0x0011,0.000040255,0.004469018,501,134,655.735681901089,0,0,90,0,66,0.000024359,0,3.670664264E-10,0,1.74896737724483E-05,0,192,0,48524.4404606806,14660.7384810931,TCP,24,0,3,1,4,222,66,0.00457501411437988,0.0045018196105957,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0011,0.0000264,0.00000018,64128,69888,24.6321536126889,22.4441358644032,0,778,0,3201,0.00303931346666667,0.0027437771875,4.18735577420873E-05,1.02624427401704E-05,0.00636221443241406,0.00320350475888057,39399.3142857143,776590.995833333,4047.88391035188,13277.109122286,TCP,1467,8401,15,16,31,2465,9465,0.608960151672363,0.712881088256836,164.333333333333,204.063028940129,41641.7197802198,591.5625,880.92844724567,776034.929166667,0.0036931037902832,1,5,0,0,0,0,0,0,
443,0x0010,0x0018,0.01445138,0.000000201,64128,64128,7.61798587986786,5.72133070764719,0,2217,0,2962,0.028584385,0.00697567647619048,0.00774632313336333,0.000198224915981518,0.086627077380261,0.0140792370525366,497361.695833333,599515.561904762,3619.97166528971,3229.55496230713,TCP,6539,10448,16,21,37,7603,11854,2.1002926826477,3.67047476768494,475.1875,721.222421276808,520161.780952381,564.47619047619,773.6471817985,598529.961904762,0.0163266658782959,1,7,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,1726,6934,8,9,17,2062,7312,0,0,257.75,0,0,0,602.788543170636,363354.027777778,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.00046683,0.000057588,473,501,99.0343785417454,52.1839269229142,0,619,0,2962,0,0.0039456248,0,5.54234395851047E-05,0,0.00744469204098495,0,1234983.2,33919.2746505478,89088.4000427992,TCP,553,8206,2,5,7,685,8536,0.0201950073242187,0.0958149433135986,342.5,0,0,1707.2,1111.29797984159,1234983.2,0,0,1,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,22028,54481,27,60,87,23162,57001,0,0,857.851851851852,0,0,0,607.118101812178,368592.389548023,0,0,0,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,82,0,210,0,0,0,0,0,0,0,0,0,0,UDP,40,168,1,1,2,82,210,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000002876,0.000021619,64128,32256,2.77477554162584,2.77217285630976,0,725,0,1514,0.0352884157777778,0.0264969319333333,0.0164298773334403,0.00136411224032085,0.126386280315372,0.0369338901325172,28640.8529411765,328089.114285714,411.437551144409,1460.75028375149,TCP,1473,6906,18,15,33,2669,7904,6.48701119422913,5.41091799736023,148.277777777778,173.169693211771,29987.7426470588,526.933333333333,572.334875334196,327567.20952381,0.0784232616424561,1,11,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,463,0,111,0,0,0,0,0,0,0,0,0,0,UDP,457,150,2,4,6,541,318,0,0,270.5,0,0,0,21.142374511866,447,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000041728,0.080945002,501,81,24.6954013006244,0,0,302,0,230,0,0,0,0,0,0,0,0,4543.95383931489,2841.43501773154,TCP,236,164,2,1,3,368,230,0.0809867382049561,0.0809450149536133,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
443,0x0004,0x0012,0.000045955,0.016549661,0,65160,120.513856365021,0,0,74,0,74,0,0,0,0,0,0,0,0,7712.88680736133,4471.4106088109,TCP,0,0,2,1,3,128,74,0.0165956020355225,0.0165495872497559,64,0,0,0,0,0,0.0165495872497559,1,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,311,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,890,15034,7,18,25,1184,15790,0,0,169.142857142857,0,0,0,610.51372346242,372727.006535948,0,0,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,366,0,73,0,0,0,0,0,0,0,0,0,0,UDP,385,61,3,2,5,511,145,0,0,170.333333333333,0,0,0,0.707106781186548,0.5,0,0,0,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,960,0,3,0,3,1086,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,91,0,203,0,0,0,0,0,0,0,0,0,0,UDP,49,161,1,1,2,91,203,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,1399,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,1503,2100,3,3,6,1629,2226,0,0,543,0,0,0,618.89336722896,383029,0,0,0,0,0,0,0,0,0,
80,0x0010,0x0018,0.000019186,0.001188194,64128,67072,164.627769600628,107.760857091473,0,490,0,803,0.00108346925,0.00279717566666667,3.91177397770707E-06,1.94179955012233E-06,0.00185008168211398,0.00139348467882583,44944,181056.333333333,28645.2319105093,33872.8294124196,TCP,424,737,4,3,7,696,943,0.0242972373962402,0.0278394222259521,174,244.796514136401,59925.3333333333,314.333333333333,423.216650586119,179112.333333333,0.00361514091491699,1,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.00002089,0.000761247,63616,64128,4.67961925342884,4.34483701217433,0,734,0,2962,0.0130072570555556,0.00464754670588235,0.00114832088311297,4.72075652095641E-05,0.0334129178732459,0.00687077617227953,44499.3986928105,1886671.25735294,756.018488276169,6895.51191696843,TCP,1712,25850,18,17,35,2908,26980,3.84646677970886,3.91268992424011,161.555555555556,216.060108738831,46681.9705882353,1587.05882352941,1373.00926210406,1885154.43382353,0.0164792537689209,1,13,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,340,0,1399,0,0,0,0,0,0,0,0,0,0,UDP,969,44847,7,41,48,1263,46569,0,0,180.428571428571,0,0,0,521.895387143776,272374.795121951,0,0,0,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,92,0,192,0,0,0,0,0,0,0,0,0,0,UDP,50,150,1,1,2,92,192,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0x0002,0x0012,0,0.000076292,14600,64240,0,0,0,60,0,58,0,0,0,0,0,0,0,0,0,760217.6,TCP,0,0,1,1,2,60,58,0,0.0000762939453125,60,0,0,0,0,0,0.0000762939453125,1,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.000002675,0.00000006,61824,68864,8.46506161481783,8.04785845391774,0,1056,0,3164,0.01450584375,0.002921983,0.00232623984265028,1.99430313588404E-05,0.0472156031682308,0.0044657621251966,107669.356060606,1115249.34444444,1779.77920451545,8241.81184265716,TCP,1723,9573,12,10,22,2523,10241,1.41759157180786,1.24256658554077,210.25,340.862515606299,116187.254545455,1024.1,1055.25062320653,1113553.87777778,0.00398492813110352,1,8,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,93,0,214,0,0,0,0,0,0,0,0,0,0,UDP,51,172,1,1,2,93,214,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0x0010,0x0018,0.000034895,0.052115949,63616,43520,56.3672881088291,39.8650099164232,0,487,0,2724,0.00017186525,0.0202837923333333,7.16615431859286E-08,0.000759964683667737,0.000250407368676897,0.0275674569677317,44310.25,2354988,9765.63266485464,38057.7961335454,TCP,421,2658,4,3,7,693,2864,0.0709631443023682,0.075253963470459,173.25,243.064463328832,59080.3333333333,954.666666666667,1532.29283537232,2347921.33333333,0.00436186790466309,1,2,0,0,0,0,0,0,
54916,0x0004,0x0011,0.00000004,0.000029987,0,501,104.894313009553,791.527458010946,0,90,0,105,0.0029206506,0.000460618666666667,3.60727801535127E-05,2.82573300654333E-07,0.00569785065951727,0.000531576241619519,115.2,387,7048.89783424199,68862.8888469523,TCP,24,63,5,3,8,336,261,0.0476670265197754,0.00379014015197754,67.2,3,9,87,19.672315572906,387,0,0,0,0,0,0,0,0,0,
443,0x0018,0x0010,0.000385107,0.008444166,64128,68352,51.4893341899263,41.0627068926061,0,725,0,3199,0.00153071244444444,0.00466993125,1.16785371491854E-05,1.52770141285668E-05,0.00332110366140328,0.00390858211229683,46671.75,1251842.41071429,8798.95510934519,29488.1563872528,TCP,924,5209,9,8,17,1538,5745,0.174793481826782,0.194823980331421,170.888888888889,226.422487525296,51267.1428571429,718.125,1118.19592424584,1250362.125,0.00364136695861816,1,4,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,99,0,115,0,0,0,0,0,0,0,0,0,0,UDP,57,73,1,1,2,99,115,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0.000175136,0.000639462,19886,501,5.30400534661641,4.76853374574419,0,379,0,56538,0.011155298125,0.000601540526717557,0.00187167553837937,4.80468472979573E-06,0.0425815180307726,0.00219195910769242,11000.5166666667,72737816.8369935,553.605558053088,73845.3315814898,TCP,614,2020015,16,131,147,1670,2028661,3.01658821105957,27.4717569351196,104.375,80.8162524908614,6531.26666666667,15485.9618320611,8528.64683504913,72737816.8369935,0,0,14,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,87,0,137,0,0,0,0,0,0,0,0,0,0,UDP,45,95,1,1,2,87,137,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0x0010,0x0012,0.000026359,0.017020558,64256,43440,117.323188811189,0,0,74,0,74,0,0,0,0,0,0,0,0,8212.62321678322,4347.64667320353,TCP,0,0,2,1,3,140,74,0.0170469284057617,0.0170207023620605,70,0,0,0,0,0,0.0170207023620605,1,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000012993,0.000029616,64128,67072,29.2857130032587,24.2849130635334,0,743,0,4350,0.0113325252857143,0.00224648816666667,0.000603798852032587,4.06550952445697E-06,0.0236784788912144,0.00201631086999425,63997.4761904762,2999418.56666667,5066.42834956376,26434.1278696561,TCP,741,6127,7,6,13,1211,6531,0.23902440071106,0.247066974639893,173,272.364278127658,74182.3,1088.5,1730.94237339086,2996161.5,0.00403690338134766,1,4,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,0,0,92,0,266,0,0,0,0,0,0,0,0,0,0,UDP,50,224,1,1,2,92,266,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0018,0x0010,0.021542355,0.003556817,64128,147456,16.9312223989408,14.8858350326099,0,730,0,2962,0.0134483785,0.00226499733333333,0.000549108081964758,2.97524447283E-06,0.0228397171144154,0.00172488969874308,43172.1,1011084.5,2703.91621711084,9465.73709906964,TCP,929,5121,10,9,19,1597,5723,0.590624809265137,0.604601621627808,159.7,217.646374756035,47369.9444444445,635.888888888889,1004.96448251225,1009953.61111111,0.00375938415527344,1,5,0,0,0,0,0,0,
443,0x0010,0x0018,0.000046736,0.01315733,64128,64256,7.17350817389242,6.05483561894132,0,718,0,5630,0.00169387644444444,0.0254987974285714,1.34197112100443E-05,0.00152217431301298,0.00356008029381012,0.0390150523902375,48428.4444444444,4332610.47619048,1042.5498546057,5573.04369897699,TCP,790,6047,9,7,16,1308,6443,1.25461626052856,1.15610074996948,145.333333333333,231.922246823,53787.9285714286,920.428571428571,2080.25229696968,4327449.61904762,0.0821888446807861,1,6,0,0,0,0,0,0,
443,0x0018,0x0010,0.014857747,0.047520516,64128,68608,20.335247065364,16.964928304895,0,738,0,2922,0.00826194966666667,0.00583454363636364,0.000398435964341039,0.000193911451121086,0.0195405850942808,0.013925209194877,37488.8106060606,897524.490909091,2943.52701271144,10410.2969143674,TCP,937,6016,12,11,23,1737,6750,0.590108394622803,0.648396492004395,144.75,201.426323096967,40572.5636363636,613.636363636364,946.91882151822,896655.254545455,0.00349569320678711,1,7,0,0,0,0,0,0,
443,0x0018,0x0010,0.00721758,0.017690036,64128,8192,15.1812888487341,13.6400232445453,0,735,0,1514,0.00513487730769231,0.00780802053846154,0.000103173649727778,7.68825966481199E-05,0.00996019238923403,0.0087682721586479,34629.8076923077,333116.91025641,2166.25313956936,6063.51494847901,TCP,977,4913,13,13,26,1855,5779,0.856317281723022,0.953077554702759,142.692307692308,192.49956709908,37056.0833333333,444.538461538462,576.730384059515,332617.935897436,0.0177261829376221,1,8,0,0,0,0,0,0,
443,0x0018,0x0010,0.000809699,0.036504697,64128,64384,11.9213882076627,10.521286078926,0,730,0,1514,0.00744345933333333,0.00948351636363637,0.000185292373469967,0.000143854386276336,0.0133256091008523,0.0119939312269304,36852.3863636364,360409.454545455,1793.17547623593,4767.09907430613,TCP,1005,4250,12,11,23,1805,4984,1.00659418106079,1.04549956321716,150.416666666667,199.430325039736,39772.4545454545,453.090909090909,599.830885257746,359797.090909091,0.0166525840759277,1,7,0,0,0,0,0,0,
